状态	地区	学校标识码	学校名称	主管部门	所在地	办学层次	备注	adminType	categoryName	英文名称	双一流建设	官网链接	更新说明
1	黑龙江省	4123012729	齐齐哈尔工程学院	黑龙江省教育厅	齐齐哈尔市	本科	民办	民办高校	综合	Qiqihar Institute of Technology		http://www.qqhrit.com/	
1	黑龙江省	4123012905	鹤岗师范高等专科学校	黑龙江省	鹤岗市	专科		地方公办	师范	Hegang Teachers College		http://www.hgtc.org.cn	
1	黑龙江省	4123012906	哈尔滨电力职业技术学院	黑龙江省	哈尔滨市	专科		地方公办	理工	Harbin Electric Power Vocational Technology College		http://www.hl.sgcc.com.cn/hdy/	
1	黑龙江省	4123012907	哈尔滨铁道职业技术学院	黑龙江省	哈尔滨市	专科		地方公办	理工	Harbin Railway Technical College		http://www.htxy.net	
1	黑龙江省	4123012908	大兴安岭职业学院	黑龙江省	大兴安岭地区	专科		地方公办	综合	Vocational College Daxing'An Mountains		http://www.dxalu.org.cn	
1	黑龙江省	4123012910	黑龙江农业经济职业学院	黑龙江省	牡丹江市	专科		地方公办	农林	Heilongjiang Agricultural Economyvocational College		http://www.nyjj.net.cn	
1	黑龙江省	4123012911	哈尔滨职业技术大学	黑龙江省	哈尔滨市	本科		地方公办	综合	Harbin Vocational & Technical College		http://www.hzjxy.net/	学校名称：2023->2024年 “哈尔滨职业技术学院”更名为“哈尔滨职业技术大学”；办学层次：2023->2024年 “专科”更改为“本科”
1	黑龙江省	4123013296	黑龙江外国语学院	黑龙江省教育厅	哈尔滨市	本科	民办	民办高校	语言	Heilongjiang International University		http://www.hiu.edu.cn/	
1	黑龙江省	4123013298	黑龙江财经学院	黑龙江省教育厅	哈尔滨市	本科	民办	民办高校	财经	Heilongjiang University of Finance and Economic		http://www.hrbtc.com	
1	黑龙江省	4123013299	哈尔滨石油学院	黑龙江省教育厅	哈尔滨市	本科	民办	民办高校	理工	Harbin Institute of Petroleum		http://www.hip.edu.cn/	
1	黑龙江省	4123013300	黑龙江工商学院	黑龙江省教育厅	哈尔滨市	本科	民办	民办高校	农业	Heilongjiang College of Business and Technology		http://www.hgs-edu.cn/	
1	黑龙江省	4123013301	哈尔滨远东理工学院	黑龙江省教育厅	哈尔滨市	本科	民办	民办高校	理工	Harbin Far East Institute of Technology		http://www.fe-edu.com.cn/zs/index.html	
1	黑龙江省	4123013302	哈尔滨传媒职业学院	黑龙江省教育厅	哈尔滨市	专科	民办	民办高校	文艺	Media Professional College Of Harbin		http://www.hrbmcc.com/	
1	黑龙江省	4123013303	哈尔滨剑桥学院	黑龙江省教育厅	哈尔滨市	本科	民办	民办高校	综合	Harbin Cambridge University		http://www.jqu.net.cn/	
1	黑龙江省	4123013304	黑龙江工程学院昆仑旅游学院	黑龙江省教育厅	哈尔滨市	本科	民办	独立学院	理工	Kunlun Tourism College of Heilongjiang Institute of Technology		http://www.kllyxy.com/	
1	黑龙江省	4123013306	哈尔滨广厦学院	黑龙江省教育厅	哈尔滨市	本科	民办	民办高校	综合	Harbin Guangxia University		http://www.gsxy.cn/	
1	黑龙江省	4123013307	哈尔滨华德学院	黑龙江省教育厅	哈尔滨市	本科	民办	民办高校	理工	Harbin Huade University		http://www.hrbhuade.net/html/main/index.htm	
1	黑龙江省	4123013448	黑龙江商业职业学院	黑龙江省	牡丹江市	专科		地方公办	财经	Heilongjiang Vocational College Of Commerce		http://www.hljszy.cn	
1	黑龙江省	4123013449	黑龙江公安警官职业学院	黑龙江省	哈尔滨市	专科		地方公办	政法	Heilongjiang Police College		http://www.hlpolice.gov.cn/	
1	黑龙江省	4123013451	哈尔滨城市职业学院	黑龙江省教育厅	哈尔滨市	专科	民办	民办高校	综合	Harbin City Vocational College		http://www.13451.cn/	
1	黑龙江省	4123013729	黑龙江旅游职业技术学院	黑龙江省	哈尔滨市	专科		地方公办	财经	Heilongjiang Vocational College Of Tourism		http://www.ljlyzy.org.cn/	
1	黑龙江省	4123013730	黑龙江三江美术职业学院	黑龙江省教育厅	佳木斯市	专科	民办	民办高校	文艺	Heilongjiang Sanjiang Vocational College Of Fine Arts		http://www.sjmsxy.net.cn/	
1	黑龙江省	4123013731	黑龙江生态工程职业学院	黑龙江省	哈尔滨市	专科		地方公办	农林	Heilongjiang Vocational Institute Ecological Engineering		http://www.hljstgc.org.cn/	
1	黑龙江省	4123013732	黑龙江能源职业学院	黑龙江省	双鸭山市	专科		地方公办	理工	Heilongjiang Energy Career Academy			
1	黑龙江省	4123013744	黑河学院	黑龙江省	黑河市	本科		地方公办	综合	Heihe University		http://www.hhhxy.cn/	
1	黑龙江省	4123013918	七台河职业学院	黑龙江省	七台河市	专科		地方公办	综合	Qitaihe Vocational College		http://www.qthzyxy.com/	
1	黑龙江省	4123013935	黑龙江民族职业学院	黑龙江省	哈尔滨市	专科		地方公办	综合	Heilongjiang Vocational College For Nationalities		http://www.mvcollege.com	
1	黑龙江省	4123014017	大庆医学高等专科学校	黑龙江省	大庆市	专科		地方公办	医药	Daqing Medical College		http://www.dqygz.com/zsjy/	
1	黑龙江省	4123014053	黑龙江交通职业技术学院	黑龙江省	哈尔滨市	专科		地方公办	理工	Heilongjiang Communications Polytechnic		http://www.hlcp.com.cn/zs/	
1	黑龙江省	4123014055	哈尔滨应用职业技术学院	黑龙江省教育厅	哈尔滨市	专科	民办	民办高校	理工	Harbin Applied Vocational And Technical College		http://www.hyyzy.com/	
1	黑龙江省	4123014095	黑龙江幼儿师范高等专科学校	黑龙江省	牡丹江市	专科		地方公办	师范	Heilongjiang Preschool Education College		http://zsjy.hljys.cn/zs/	
1	黑龙江省	4123014108	哈尔滨科学技术职业学院	黑龙江省	哈尔滨市	专科		地方公办	综合	Harbin Vocational College Of Science And Technology		http://www.hrbkjzy.org.cn/	
1	黑龙江省	4123014178	佳木斯职业学院	黑龙江省	佳木斯市	专科		地方公办	综合	Jiamusi Vocational College		http://www.jmsjs.com/	
1	黑龙江省	4123014272	黑龙江护理高等专科学校	黑龙江省	哈尔滨市	专科		地方公办	医药	Heilongjiang Nursing College		http://www.hljhlgz.com/	
1	黑龙江省	4123014400	齐齐哈尔理工职业学院	黑龙江省教育厅	齐齐哈尔市	专科	民办	民办高校	理工	Qiqihar Polytechnic College		http://www.qlgxy.com/	
1	黑龙江省	4123014425	哈尔滨幼儿师范高等专科学校	黑龙江省	哈尔滨市	专科		地方公办	师范	Harbin Preschool Teachers College		http://hayouzhuan.zhiye.chaoxing.com/	
1	黑龙江省	4123014540	黑龙江冰雪体育职业学院	黑龙江省	哈尔滨市	专科		地方公办	体育	Heilongjiang Vocational College Of Winter Sport		http://www.hljviws.com/	
1	黑龙江省	4123014560	哈尔滨音乐学院	黑龙江省	哈尔滨市	本科		地方公办	艺术	Harbin Conservatory of Music		http://www.hrbcm.edu.cn/	
1	黑龙江省	4123014633	哈尔滨北方航空职业技术学院	黑龙江省教育厅	哈尔滨市	专科	民办	民办高校	理工	Harbin Northern Vocational Institute Of Aviation		https://www.habeihang.com/	学校名称：2017->2019年 新增“哈尔滨北方航空职业技术学院”
1	上海市	4131010246	复旦大学	教育部	上海市	本科		教育部直属	综合	Fudan University	211，985，双一流	http://www.fudan.edu.cn/	
1	上海市	4131010247	同济大学	教育部	上海市	本科		教育部直属	综合	Tongji University	211，985，双一流	http://www.tongji.edu.cn/	
1	上海市	4131010248	上海交通大学	教育部	上海市	本科		教育部直属	综合	Shanghai Jiao Tong University	211，985，双一流	http://www.sjtu.edu.cn/	
1	上海市	4131010251	华东理工大学	教育部	上海市	本科		教育部直属	理工	East China University of Science and Technology	211，双一流	http://www.ecust.edu.cn/	
1	上海市	4131010252	上海理工大学	上海市	上海市	本科		地方公办	理工	University of Shanghai for Science and Technology		https://www.usst.edu.cn/	
1	上海市	4131010254	上海海事大学	上海市	上海市	本科		地方公办	综合	Shanghai Maritime University		http://www.shmtu.edu.cn/	
1	上海市	4131010255	东华大学	教育部	上海市	本科		教育部直属	理工	Donghua University	211，双一流	http://www.dhu.edu.cn/	
1	上海市	4131010256	上海电力大学	上海市	上海市	本科		地方公办	理工	Shanghai University of Electric Power		http://www.shiep.edu.cn/	学校名称：2017->2019年 “上海电力学院”更名为“上海电力大学”
1	上海市	4131010259	上海应用技术大学	上海市	上海市	本科		地方公办	理工	Shanghai Institute of Technology		http://www.sit.edu.cn/	
1	上海市	4131010262	上海健康医学院	上海市	上海市	本科		地方公办	医药	Shanghai University of Medicine and Health Sciences		http://www.sumhs.edu.cn/	
1	上海市	4131010264	上海海洋大学	上海市	上海市	本科		地方公办	农业	Shanghai Ocean University	双一流	http://www.shfu.edu.cn/	
1	上海市	4131010268	上海中医药大学	上海市	上海市	本科		地方公办	医药	Shanghai University of Traditional Chinese Medicine	双一流	http://ygzs.shutcm.edu.cn/	
1	上海市	4131010269	华东师范大学	教育部	上海市	本科		教育部直属	师范	East China Normal University	211，985，双一流	https://www.ecnu.edu.cn/	
1	上海市	4131010270	上海师范大学	上海市	上海市	本科		地方公办	师范	Shanghai Normal University		https://www.shnu.edu.cn/	
1	上海市	4131010271	上海外国语大学	教育部	上海市	本科		教育部直属	语言	Shanghai International Studies University	211，双一流	http://www.shisu.edu.cn/	
1	上海市	4131010272	上海财经大学	教育部	上海市	本科		教育部直属	财经	Shanghai University of Finance and Economics	211，双一流	https://www.shufe.edu.cn/	
1	上海市	4131010273	上海对外经贸大学	上海市	上海市	本科		地方公办	财经	Shanghai University of International Business and Economics		https://www.suibe.edu.cn/	
1	上海市	4131010274	上海海关学院	海关总署	上海市	本科		中央部属	综合	Shanghai Customs College		http://shanghai_edu.customs.gov.cn	
1	上海市	4131010275	上海旅游高等专科学校	上海市	上海市	专科		地方公办	财经	Shanghai Institute Of Tourism		http://www.sitsh.edu.cn/	
1	上海市	4131010276	华东政法大学	上海市	上海市	本科		地方公办	政法	East China University of Political Science and Law		https://www.ecupl.edu.cn/	
